"canonical_url","tool_name","category","category_id","language","country_target","current_title","current_meta_description","current_h1","word_count","has_formula","has_examples","has_faq","has_schema","gsc_impressions_baseline","gsc_clicks_baseline","gsc_avg_position_baseline","http_status","mobile_friendly","execution_speed"
"https://usonlinetools.com/math/percentage-calculator","Percentage Calculator","Math & Calculators","math","en","US","Percentage Calculator - US Online Tools","Use this free percentage calculator to calculate percent of a number, percentage increase, percentage decrease, and percent difference.","Percentage Calculator","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/css-design/rgb-to-hex-converter","RGB to HEX Converter","CSS & Design Tools","css-design","en","US","Online RGB to HEX Converter | US Online Tools","Free RGB to HEX converter. Convert RGB values to hex color codes online.","Online RGB to HEX Converter","340","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/css-design/tailwind-color-generator","Tailwind CSS Color Generator","CSS & Design Tools","css-design","en","US","Online Tailwind CSS Color Generator | US Online Tools","Free Tailwind color generator. Create custom color scales for Tailwind CSS.","Online Tailwind CSS Color Generator","336","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/css-design/glassmorphism-generator","Glassmorphism Generator","CSS & Design Tools","css-design","en","US","Online Glassmorphism Generator | US Online Tools","Free glassmorphism CSS generator. Create glass-effect UI components.","Online Glassmorphism Generator","316","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/css-design/neumorphism-generator","Neumorphism Generator","CSS & Design Tools","css-design","en","US","Online Neumorphism Generator | US Online Tools","Free neumorphism CSS generator. Create soft UI shadow effects online.","Online Neumorphism Generator","318","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/css-design/css-triangle-generator","CSS Triangle Generator","CSS & Design Tools","css-design","en","US","Online CSS Triangle Generator | US Online Tools","Free CSS triangle generator with live preview. Create border triangle CSS, tooltip arrows, chevrons, ribbons, and Tailwind-style triangle hints.","Online CSS Triangle Generator","354","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/meta-tag-generator","Meta Tag Generator","SEO Tools","seo","en","US","Online Meta Tag Generator | US Online Tools","Free meta tag generator. Create SEO-optimized meta tags for your website.","Online Meta Tag Generator","329","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/open-graph-generator","Open Graph Tag Generator","SEO Tools","seo","en","US","Online Open Graph Tag Generator | US Online Tools","Free Open Graph generator. Create OG tags for social media sharing.","Online Open Graph Tag Generator","334","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/twitter-card-generator","Twitter Card Generator","SEO Tools","seo","en","US","Online Twitter Card Generator | US Online Tools","Free Twitter Card generator. Create Twitter Card meta tags online.","Online Twitter Card Generator","323","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/online-robots-txt-generator","Robots.txt Generator","SEO Tools","seo","en","US","Online Robots.txt Generator | US Online Tools","Free robots.txt generator. Create robots.txt files for your website.","Online Robots.txt Generator","312","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/online-sitemap-generator","XML Sitemap Generator","SEO Tools","seo","en","US","Online XML Sitemap Generator | US Online Tools","Free XML sitemap generator. Create sitemaps for search engines.","Online XML Sitemap Generator","319","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/online-keyword-density-checker","Keyword Density Checker","SEO Tools","seo","en","US","Online Keyword Density Checker | US Online Tools","Free keyword density checker. Analyze keyword usage in your text.","Online Keyword Density Checker","321","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/serp-preview-tool","Google SERP Preview","SEO Tools","seo","en","US","Online Google SERP Preview | US Online Tools","Free Google SERP preview. See how your page looks in search results.","Online Google SERP Preview","330","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/schema-markup-generator","Schema Markup Generator","SEO Tools","seo","en","US","Online Schema Markup Generator | US Online Tools","Free schema markup generator. Create JSON-LD structured data online.","Online Schema Markup Generator","319","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/canonical-tag-generator","Canonical Tag Generator","SEO Tools","seo","en","US","Online Canonical Tag Generator | US Online Tools","Free canonical tag generator. Create canonical URLs for SEO.","Online Canonical Tag Generator","321","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/htaccess-redirect-generator",".htaccess Redirect Generator","SEO Tools","seo","en","US","Online .htaccess Redirect Generator | US Online Tools","Free .htaccess redirect generator. Create Apache 301 and 302 redirect rules online.","Online .htaccess Redirect Generator","331","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/online-readability-checker","Readability Score Checker","SEO Tools","seo","en","US","Online Readability Score Checker | US Online Tools","Free readability checker. Check Flesch reading ease score of your text.","Online Readability Score Checker","327","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/online-heading-tag-checker","HTML Heading Tag Checker","SEO Tools","seo","en","US","Online HTML Heading Tag Checker | US Online Tools","Free heading tag checker. Validate HTML heading structure for SEO.","Online HTML Heading Tag Checker","333","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/seo/favicon-checker","Favicon Code Generator","SEO Tools","seo","en","US","Online Favicon Code Generator | US Online Tools","Free favicon HTML code generator. Generate favicon link tags and manifest code for all browsers.","Online Favicon Code Generator","337","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/online-password-generator","Password Generator","Security & Encryption","security","en","US","Password Generator - Free Secure Random Password Generator | US Online Tools","Use this free password generator to create strong, secure random passwords with numbers, symbols, uppercase, and lowercase letters. No signup.","Password Generator","673","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/password-strength-checker","Password Strength Checker","Security & Encryption","security","en","US","Online Password Strength Checker | US Online Tools","Free password strength checker. Test your password security online.","Online Password Strength Checker","324","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/md5-hash-generator","MD5 Hash Generator","Security & Encryption","security","en","US","Online MD5 Hash Generator | US Online Tools","Free MD5 hash generator. Generate MD5 checksums from text online.","Online MD5 Hash Generator","320","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/sha256-hash-generator","SHA-256 Hash Generator","Security & Encryption","security","en","US","Online SHA-256 Hash Generator | US Online Tools","Free SHA-256 hash generator. Generate SHA-256 hashes online.","Online SHA-256 Hash Generator","316","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/sha1-hash-generator","SHA-1 Hash Generator","Security & Encryption","security","en","US","Online SHA-1 Hash Generator | US Online Tools","Free SHA-1 hash generator. Generate SHA-1 hashes from text online.","Online SHA-1 Hash Generator","324","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/sha512-hash-generator","SHA-512 Hash Generator","Security & Encryption","security","en","US","Online SHA-512 Hash Generator | US Online Tools","Free SHA-512 hash generator. Generate SHA-512 hashes online.","Online SHA-512 Hash Generator","316","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/online-bcrypt-hash-generator","Bcrypt Hash Generator","Security & Encryption","security","en","US","Online Bcrypt Hash Generator | US Online Tools","Free bcrypt hash generator. Hash passwords with bcrypt online.","Online Bcrypt Hash Generator","320","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/online-aes-encrypt-decrypt","AES Encrypt & Decrypt","Security & Encryption","security","en","US","Online AES Encrypt &amp; Decrypt | US Online Tools","Free AES encryption tool. Encrypt and decrypt text with AES-256 online.","Online AES Encrypt &amp; Decrypt","331","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/rsa-key-generator","RSA Key Pair Generator","Security & Encryption","security","en","US","Online RSA Key Pair Generator | US Online Tools","Free RSA key generator. Generate RSA key pairs online.","Online RSA Key Pair Generator","326","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/hmac-generator","HMAC Generator","Security & Encryption","security","en","US","Online HMAC Generator | US Online Tools","Free HMAC generator. Generate HMAC codes with SHA-256 and more.","Online HMAC Generator","314","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/random-string-generator","Random String Generator","Security & Encryption","security","en","US","Online Random String Generator | US Online Tools","Free random string generator. Generate random alphanumeric strings online.","Online Random String Generator","320","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/encryption-decoder","Caesar Cipher Tool","Security & Encryption","security","en","US","Online Caesar Cipher Tool | US Online Tools","Free Caesar cipher tool. Encrypt and decrypt text with Caesar cipher.","Online Caesar Cipher Tool","328","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/binary-to-text","Binary to Text Converter","Security & Encryption","security","en","US","Online Binary to Text Converter | US Online Tools","Free binary to text converter. Convert between binary and text online.","Online Binary to Text Converter","334","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/hex-to-text","Hex to Text Converter","Security & Encryption","security","en","US","Online Hex to Text Converter | US Online Tools","Free hex to text converter. Convert between hex and text online.","Online Hex to Text Converter","332","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/security/online-morse-code-translator","Morse Code Translator","Security & Encryption","security","en","US","Online Morse Code Translator | US Online Tools","Free Morse code translator. Convert text to and from Morse code online.","Online Morse Code Translator","331","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/twitter-character-counter","Twitter/X Character Counter","Social Media Tools","social-media","en","US","Online Twitter/X Character Counter | US Online Tools","Free Twitter character counter. Count characters for tweets with limits.","Online Twitter/X Character Counter","326","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/online-instagram-caption-counter","Instagram Caption Counter","Social Media Tools","social-media","en","US","Online Instagram Caption Counter | US Online Tools","Free Instagram caption character counter. Track caption length online.","Online Instagram Caption Counter","322","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/online-social-media-image-resizer","Social Media Image Resizer","Social Media Tools","social-media","en","US","Online Social Media Image Resizer | US Online Tools","Free social media image resizer. Resize images for Instagram, Facebook, Twitter.","Online Social Media Image Resizer","340","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/youtube-thumbnail-checker","YouTube Thumbnail Checker","Social Media Tools","social-media","en","US","Online YouTube Thumbnail Checker | US Online Tools","Free YouTube thumbnail checker. Test thumbnail readability online with size and layout checks.","Online YouTube Thumbnail Checker","342","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/emoji-picker","Emoji Picker & Copier","Social Media Tools","social-media","en","US","Emoji Picker & Copier - US Online Tools","Free emoji picker. Browse, search, and copy emojis to clipboard.","Emoji Picker & Copier","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/text-to-emoji","Text to Emoji Converter","Social Media Tools","social-media","en","US","Text to Emoji Converter - US Online Tools","Free text to emoji converter. Turn plain text into emoji-enhanced social copy online.","Text to Emoji Converter","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/online-linkedin-post-formatter","LinkedIn Post Formatter","Social Media Tools","social-media","en","US","Online LinkedIn Post Formatter | US Online Tools","Free LinkedIn post formatter. Format text with bold and symbols.","Online LinkedIn Post Formatter","328","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/bio-generator","Social Media Bio Generator","Social Media Tools","social-media","en","US","Social Media Bio Generator - US Online Tools","Free social media bio generator. Create short bios for Instagram, LinkedIn, and TikTok online.","Social Media Bio Generator","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/unicode-text-converter","Unicode Text Converter","Social Media Tools","social-media","en","US","Online Unicode Text Converter | US Online Tools","Free Unicode text converter. Create bold, italic, and fancy text styles.","Online Unicode Text Converter","332","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/tiktok-character-counter","TikTok Caption Counter","Social Media Tools","social-media","en","US","Online TikTok Caption Counter | US Online Tools","Free TikTok caption character counter. Track caption length online.","Online TikTok Caption Counter","324","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/social-media/online-social-post-scheduler-planner","Social Post Planner","Social Media Tools","social-media","en","US","Online Social Post Planner | US Online Tools","Free social media post planner. Plan your posting schedule online.","Online Social Post Planner","327","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
